3.331112591605596331e-04 1.665556295802798070e-01 3.331112591605596140e-01
5.992950414355244053e-04 1.997650138118414465e-01 2.996356911467230044e-01
8.557145268809584994e-04 2.139286317202396259e-01 2.852156537528793834e-01
1.108720243775586410e-03 2.217440487551173012e-01 2.771472310011071083e-01
1.360044314722271171e-03 2.266740524537118329e-01 2.719659032315659419e-01
1.610353137301358132e-03 2.300504481859082795e-01 2.683391986767903470e-01
1.859957878440522986e-03 2.324947348050653562e-01 2.656453073164941059e-01
2.109023436843737633e-03 2.343359374270820028e-01 2.635550391360742539e-01
2.357645427617621227e-03 2.357645427617621192e-01 2.618778118106201980e-01
2.605883175220783440e-03 2.368984704746167069e-01 2.604956463501624797e-01
2.853775492535731619e-03 2.378146243779775959e-01 2.593316001294866946e-01
3.101348885920094962e-03 2.385652989169303739e-01 2.583333521971494795e-01
3.348622113539599914e-03 2.391872938242571300e-01 2.574640840622032245e-01
3.595608857481207704e-03 2.397072571654138007e-01 2.566971339771049743e-01
3.842319361494019470e-03 2.401449600933762141e-01 2.560127205451297461e-01
4.088761473185799356e-03 2.405153807756353068e-01 2.553958577511789008e-01
4.334941328894657310e-03 2.408300738274809227e-01 2.548349848436243792e-01
4.580863816440986988e-03 2.410980956021571975e-01 2.543210405814018693e-01
4.826532895495680778e-03 2.413266447747840493e-01 2.538468223297202786e-01
5.071951824183989176e-03 2.415215154373328010e-01 2.534065327384832367e-01
5.317123322453341794e-03 2.416874237478791876e-01 2.529954529296675192e-01
5.562049691878947696e-03 2.418282474729977483e-01 2.526097028351232954e-01
5.806732904883421878e-03 2.419472043701425545e-01 2.522460627249740184e-01
6.051174672109578372e-03 2.420469868843831696e-01 2.519018384435072200e-01
6.295376493943828644e-03 2.421298651516856915e-01 2.515747583543705423e-01
6.539339700377005439e-03 2.421977666806298390e-01 2.512628936189931772e-01
6.783065482171582623e-03 2.422523386489850994e-01 2.509645958688433431e-01
7.026554915470701809e-03 2.422949970851965840e-01 2.506784479993326986e-01
7.269808981405453431e-03 2.423269660468484465e-01 2.504032249717461078e-01
7.512828581848562427e-03 2.423493090918891202e-01 2.501378623262622836e-01
7.755614552171029470e-03 2.423629547553446673e-01 2.498814306924843631e-01
7.998167671647448199e-03 2.423687173226499736e-01 2.496331150057026493e-01
8.240488672001554035e-03 2.423673138823987105e-01 2.493921974455997614e-01
8.482578244469525519e-03 2.423593784134150109e-01 2.491580433421154706e-01
8.724437045673502991e-03 2.423454734909306074e-01 2.489300894633959260e-01
8.966065702533750417e-03 2.423261000684797661e-01 2.487078342289864852e-01
9.207464816399075352e-03 2.423017056947125158e-01 2.484908294888884817e-01
9.448634966537829832e-03 2.422726914496879380e-01 2.482786735837742009e-01
9.689576713103076680e-03 2.422394178275769361e-01 2.480710054593199820e-01
9.930290599662914414e-03 2.422022097478759572e-01 2.478674996524611596e-01
1.017077715536958415e-02 2.421613608421329666e-01 2.476678620024974076e-01
1.041103689682703302e-02 2.421171371355124169e-01 2.474718259676606247e-01
1.065107032970562424e-02 2.420697802205823979e-01 2.472791494497120213e-01
1.089087795014406605e-02 2.420195100032014601e-01 2.470896120466544998e-01
1.113046024597138910e-02 2.419665270863345374e-01 2.469030126676941550e-01
1.136981769777635660e-02 2.419110148463053944e-01 2.467191674559182923e-01
1.160895077984698542e-02 2.418531412468121478e-01 2.465379079733408529e-01
1.184785996099911067e-02 2.417930604285532803e-01 2.463590796104476177e-01
1.208654570530991873e-02 2.417309141061983746e-01 2.461825401884916720e-01
1.232500847276987201e-02 2.416668327994092591e-01 2.460081587278209192e-01
1.256324871986426971e-02 2.416009369204667190e-01 2.458358143596690304e-01
1.280126690009414370e-02 2.415333377376253920e-01 2.456653953622803810e-01
1.303906346444459741e-02 2.414641382304555106e-01 2.454967983050999614e-01
1.327663886180755100e-02 2.413934338510463629e-01 2.453299272871461156e-01
1.351399353936498515e-02 2.413213132029461416e-01 2.451646932576888593e-01
1.375112794293770549e-02 2.412478586480299170e-01 2.450010134090323810e-01
1.398804251730415352e-02 2.411731468500716291e-01 2.448388106326242208e-01
1.422473770649304581e-02 2.410972492625939878e-01 2.446780130309129664e-01
1.446121395405323626e-02 2.410202325675539492e-01 2.445185534783928250e-01
1.469747170330364637e-02 2.409421590705515814e-01 2.443603692261447913e-01
1.493351139756584310e-02 2.408630870575135807e-01 2.442034015449205953e-01
1.516933348038145522e-02 2.407830711171659588e-01 2.440475954024525773e-01
1.540493839571643181e-02 2.407021624330692444e-01 2.438928991712143723e-01
1.564032658815376828e-02 2.406204090485195013e-01 2.437392643633267408e-01
1.587549850307634278e-02 2.405378561072172849e-01 2.435866453897063966e-01
1.611045458684112405e-02 2.404545460722555816e-01 2.434349993409032631e-01
1.634519528694600501e-02 2.403705189256765684e-01 2.432842857873774578e-01
1.657972105219030629e-02 2.402858123505841048e-01 2.431344665972255958e-01
1.681403233282993681e-02 2.402004618975705774e-01 2.429855057695994580e-01
1.704812958072810317e-02 2.401145011370155458e-01 2.428373692822563545e-01
1.728201324950227533e-02 2.400279617986426639e-01 2.426900249518550434e-01
1.751568379466821382e-02 2.399408738995645884e-01 2.425434423057671873e-01
1.774914167378170010e-02 2.398532658619148827e-01 2.423975924643034241e-01
1.798238734657848018e-02 2.397651646210463838e-01 2.422524480323751395e-01
1.821542127511307022e-02 2.396765957251719981e-01 2.421079829997149768e-01
1.844824392389693424e-02 2.395875834272328808e-01 2.419641726488701849e-01
1.868085576003642931e-02 2.394981507696977985e-01 2.418209934702658104e-01
1.891325725337101790e-02 2.394083196629243349e-01 2.416784230837046576e-01
1.914544887661225742e-02 2.393181109576532073e-01 2.415364401657345284e-01
1.937743110548370909e-02 2.392275445121445909e-01 2.413950243823717312e-01
1.960920441886248450e-02 2.391366392544205244e-01 2.412541563267169287e-01
1.984076929892251637e-02 2.390454132400303133e-01 2.411138174610471252e-01
2.007212623128006371e-02 2.389538837057150755e-01 2.409739900630047948e-01
2.030327570514174271e-02 2.388620671193146250e-01 2.408346571755436150e-01
2.053421821345541645e-02 2.387699792262258092e-01 2.406958025603188056e-01
2.076495425306428347e-02 2.386776350926929080e-01 2.405574106542427981e-01
2.099548432486453287e-02 2.385850491461878886e-01 2.404194665289476340e-01
2.122580893396679158e-02 2.384922352131099710e-01 2.402819558529232513e-01
2.145592858986180088e-02 2.383992065540200267e-01 2.401448648561181620e-01
2.168584380659059618e-02 2.383059758965999364e-01 2.400081802968094258e-01
2.191555510291951642e-02 2.382125554665164568e-01 2.398718894305640614e-01
2.214506300252036541e-02 2.381189570163479985e-01 2.397359799811316083e-01
2.237436803415617306e-02 2.380251918527252764e-01 2.396004401131185124e-01
2.260347073187274694e-02 2.379312708618184224e-01 2.394652584063088896e-01
2.283237163519646548e-02 2.378372045332965423e-01 2.393304238315069887e-01
2.306107128933873943e-02 2.377430029828735969e-01 2.391959257277876116e-01
2.328957024540733931e-02 2.376486759735442766e-01 2.390617537810483528e-01
2.351786906062520305e-02 2.375542329356080673e-01 2.389278980037666811e-01
2.374596829855694230e-02 2.374596829855694369e-01 2.387943487158736555e-01
2.397386852934363724e-02 2.373650349439963836e-01 2.386610965266599826e-01
2.420157032994619054e-02 2.372702973524136172e-01 2.385281323176401402e-01
2.442907428439788572e-02 2.371754784892997903e-01 2.383954472263023205e-01
2.465638098406641027e-02 2.370805863852539497e-01 2.382630326306796054e-01
2.488349102792616202e-02 2.369856288373920206e-01 2.381308801346818105e-01
2.511040502284094672e-02 2.368906134230278349e-01 2.379989815541311837e-01
2.533712358385807606e-02 2.367955475126922726e-01 2.378673289034496929e-01
2.556364733451400514e-02 2.367004382825370901e-01 2.377359143829489430e-01
2.578997690715253976e-02 2.366052927261700911e-01 2.376047303666773414e-01
2.601611294325590837e-02 2.365101176659628046e-01 2.374737693907813252e-01
2.624205609378954529e-02 2.364149197638698019e-01 2.373430241423406806e-01
2.646780701956132770e-02 2.363197055317975692e-01 2.372124874486410684e-01
2.669336639159588034e-02 2.362244813415564637e-01 2.370821522668476178e-01
2.691873489152485019e-02 2.361292534344285043e-01 2.369520116740466420e-01
2.714391321199398008e-02 2.360340279303824451e-01 2.368220588576235852e-01
2.736890205708778293e-02 2.359388108369636639e-01 2.366922871059485012e-01
2.759370214277287112e-02 2.358436080578877880e-01 2.365626897993393374e-01
2.781831419736078767e-02 2.357484254013625935e-01 2.364332604012765460e-01
2.804273896199157776e-02 2.356532685881645162e-01 2.363039924498439581e-01
2.826697719113896098e-02 2.355581432594912872e-01 2.361748795493697206e-01
2.849102965313856858e-02 2.354630549846162269e-01 2.360459153622452566e-01
2.871489713074018221e-02 2.353680092683621272e-01 2.359170936008976871e-01
2.893858042168561892e-02 2.352730115584196757e-01 2.357884080198947296e-01
2.916208033931338289e-02 2.351780672525273230e-01 2.356598524081593427e-01
2.938539771319175278e-02 2.350831817055340223e-01 2.355314205812741868e-01
2.960853338978181731e-02 2.349883602363636304e-01 2.354031063738545870e-01
2.983148823313223202e-02 2.348936081348994287e-01 2.352749036319683185e-01
3.005426312560731048e-02 2.347989306688071098e-01 2.351468062055855901e-01
3.027685896865061829e-02 2.347043330903148262e-01 2.350188079410344688e-01
3.049927668358587765e-02 2.346098206429682864e-01 2.348909026734458672e-01
3.072151721245742692e-02 2.345153985683773590e-01 2.347630842191652245e-01
3.094358151891269879e-02 2.344210721129749708e-01 2.346353463681123408e-01
3.116547058912886095e-02 2.343268465348035123e-01 2.345076828760676302e-01
3.138718543278664480e-02 2.342327271103480379e-01 2.343800874568653103e-01
3.160872708409381143e-02 2.341387191414356361e-01 2.342525537744706010e-01
3.183009660286158227e-02 2.340448279622174832e-01 2.341250754349208651e-01
3.205129507563702490e-02 2.339510589462556744e-01 2.339976459781073215e-01
3.227232361689488793e-02 2.338574175137310973e-01 2.338702588693739870e-01
3.249318337029272891e-02 2.337639091387966606e-01 2.337429074909106452e-01
3.271387550999303728e-02 2.336705393570931433e-01 2.336155851329138056e-01
3.293440124205677250e-02 2.335773137734523108e-01 2.334882849844909236e-01
3.315476180591279270e-02 2.334842380698083919e-01 2.333610001242787946e-01
3.337495847590805226e-02 2.333913180133430354e-01 2.332337235107489470e-01
3.359499256294377900e-02 2.332985594648873395e-01 2.331064479721689231e-01
3.381486541620335601e-02 2.332059683876093470e-01 2.329791661961873594e-01
3.403457842497780578e-02 2.331135508560123470e-01 2.328518707190098402e-01
3.425413302059551746e-02 2.330213130652756259e-01 2.327245539141288289e-01
3.447353067846319757e-02 2.329292613409675583e-01 2.325972079805692649e-01
3.469277292022553139e-02 2.328374021491646795e-01 2.324698249306097753e-01
3.491186131605180515e-02 2.327457421070120436e-01 2.323423965769361721e-01
3.513079748705823235e-02 2.326542879937630870e-01 2.322149145191786390e-01
3.534958310787543467e-02 2.325630467623383824e-01 2.320873701297861691e-01
3.556821990937147904e-02 2.324720255514475808e-01 2.319597545391809124e-01
3.578670968154138571e-02 2.323812316983206727e-01 2.318320586201378930e-01
3.600505427657527818e-02 2.322906727520985537e-01 2.317042729713262306e-01
3.622325561211808820e-02 2.322003564879364657e-01 2.315763878999454184e-01
3.644131567473504058e-02 2.321102909218792643e-01 2.314483934033856882e-01
3.665923652359806550e-02 2.320204843265700201e-01 2.313202791498318867e-01
3.687702029440989571e-02 2.319309452478610367e-01 2.311920344577290121e-01
3.709466920358394509e-02 2.318416825223996169e-01 2.310636482740164310e-01
3.731218555269940479e-02 2.317527052962696232e-01 2.309351091510309373e-01
3.752957173325331686e-02 2.316640230447735427e-01 2.308064052219731821e-01
3.774683023173262125e-02 2.315756455934517011e-01 2.306775241748156846e-01
3.796396363503180826e-02 2.314875831404378803e-01 2.305484532245302975e-01
3.818097463624393895e-02 2.313998462802663025e-01 2.304191790834897446e-01
3.839786604085533572e-02 2.313124460292490248e-01 2.302896879298955979e-01
3.861464077337727063e-02 2.312253938525584973e-01 2.301599653740642459e-01
3.883130188445096942e-02 2.311387016931605309e-01 2.300299964223885552e-01
3.904785255846573988e-02 2.310523820027559072e-01 2.298997654387783529e-01
3.926429612173437667e-02 2.309664477749080458e-01 2.297692561033575498e-01
3.948063605127335313e-02 2.308809125805459106e-01 2.296384513681807293e-01
3.969687598424121583e-02 2.307957906060535969e-01 2.295073334097051387e-01
3.991301972809333659e-02 2.307110966941811336e-01 2.293758835777255367e-01
4.012907127151699865e-02 2.306268463880287167e-01 2.292440823404543193e-01
4.034503479621805166e-02 2.305430559783888667e-01 2.291119092253931233e-01
4.056091468963735763e-02 2.304597425547577350e-01 2.289793427556048866e-01
4.077671555868375014e-02 2.303769240603601443e-01 2.288463603809560987e-01
4.099244224457948560e-02 2.302946193515701123e-01 2.287129384038504021e-01
4.120809983892508022e-02 2.302128482621512429e-01 2.285790518989236630e-01
4.142369370110173671e-02 2.301316316727874400e-01 2.284446746261108441e-01
4.163922947714311651e-02 2.300509915864260846e-01 2.283097789364308405e-01
4.185471312022350648e-02 2.299709512100192588e-01 2.281743356697572556e-01
4.207015091292602704e-02 2.298915350433116123e-01 2.280383140437623746e-01
4.228554949147397130e-02 2.298127689754020098e-01 2.279016815331240120e-01
4.250091587213045835e-02 2.297346803898943635e-01 2.277644037379752129e-01
4.271625747999583528e-02 2.296572982795475060e-01 2.276264442404566657e-01
4.293158218046100316e-02 2.295806533714492281e-01 2.274877644480897965e-01
4.314689831360703220e-02 2.295047782638671707e-01 2.273483234225257832e-01
4.336221473187788084e-02 2.294297075760734217e-01 2.272080776920486767e-01
4.357754084139559697e-02 2.293554781126084241e-01 2.270669810459959859e-01
4.379288664733563263e-02 2.292821290436420079e-01 2.269249843090223595e-01
4.400826280383545591e-02 2.292097021033097093e-01 2.267820350928548556e-01
4.422368066897375966e-02 2.291382418081542305e-01 2.266380775228720446e-01
4.443915236543177077e-02 2.290677956981019558e-01 2.264930519364662942e-01
4.465469084753381085e-02 2.289984146027374823e-01 2.263468945497287554e-01
4.487030997546342936e-02 2.289301529360378840e-01 2.261995370884986867e-01
4.508602459756798353e-02 2.288630690231876763e-01 2.260509063792442708e-01
4.530185064179857030e-02 2.287972254636291281e-01 2.259009238945723086e-01
4.551780521749086705e-02 2.287326895351299572e-01 2.257495052473791342e-01
4.573390672887758801e-02 2.286695336443879401e-01 2.255965596267344164e-01
4.595017500194073512e-02 2.286078358305509151e-01 2.254419891675083498e-01
4.616663142646925538e-02 2.285476803290557302e-01 2.252856882444750075e-01
4.638329911549220891e-02 2.284891582043951375e-01 2.251275426801126467e-01
4.660020308461790967e-02 2.284323680618524921e-01 2.249674288535296052e-01
4.681737045424067684e-02 2.283774168499544954e-01 2.248052126958047792e-01
4.703483067809079848e-02 2.283244207674310355e-01 2.246407485544781313e-01
4.725261580222078067e-02 2.282735062909216628e-01 2.244738779068575496e-01
4.747076075926313921e-02 2.282248113426112723e-01 2.243044278981256023e-01
4.768930370369554167e-02 2.281784866205528173e-01 2.241322096757516202e-01
4.790828639493784763e-02 2.281346971187516726e-01 2.239570164863105006e-01
4.812775463643701596e-02 2.280936238693697660e-01 2.237786214941931695e-01
4.834775878052437886e-02 2.280554659458697009e-01 2.235967752736059133e-01
4.856835431083365850e-02 2.280204427738669326e-01 2.234112029152994228e-01
4.878960251654667485e-02 2.279887968062929149e-01 2.232216006771603756e-01
4.901157127581418776e-02 2.279607966316938850e-01 2.230276320924918509e-01
4.923433596954718272e-02 2.279367405997554941e-01 2.228289234306973510e-01
4.945798055161266388e-02 2.279169610673394963e-01 2.226250583810478745e-01
